IPv4 Address,#VALUE!,Device,DNS Name,MAC Address,Function,Operating System,Vendor and Model,DHCP Device Class,NIC Vendor,NIC Vendor Value,Network Function,OS Fingerprint,Windows Version
10.5.2.3,010.005.002.003,10.5.2.3,,0030c1016750,"[Information Technology, Accessory, Printer]",[Unknown],"[HP, HP Printer]",,hewlett packard,HEWLETT PACKARD,Printer,21/tcp HP JetDirect ftpd  ;80/tcp HP Jetdirect httpd  ,
10.5.2.8,010.005.002.008,10.5.2.8,,9c934e03f0e4,"[Information Technology, Accessory, Printer]",[Linux],"[Xerox, Xerox Printer]",,xerox corporation,XEROX CORPORATION,Linux Desktop/Server,Linux Desktop/Server,
10.5.2.12,010.005.002.012,10.5.2.12,,9c934e72e55b,"[Information Technology, Accessory, Printer]",[Linux],"[Xerox, Xerox Printer]",,xerox corporation,XEROX CORPORATION,Linux Desktop/Server,Linux 2.6.32,
10.5.2.15,010.005.002.015,10.5.2.15,,9c934e023e4f,"[Information Technology, Accessory, Printer]",[Linux],"[Xerox, Xerox Printer]",,xerox corporation,XEROX CORPORATION,Linux Desktop/Server,Linux 2.4-2.6;Linux 2.6.x,
10.5.2.27,010.005.002.027,10.5.2.27,,9c934e9ccd27,"[Information Technology, Accessory, Printer]",[Linux],"[Xerox, Xerox Printer]",,xerox corporation,XEROX CORPORATION,Linux Desktop/Server,Linux 2.6.32 - 3.10 or Linux 3.4 - 3.10,
10.5.2.32,010.005.002.032,10.5.2.32,,9c934e1d1b85,"[Information Technology, Accessory, Printer]",[Linux],"[Xerox, Xerox Printer]",,xerox corporation,XEROX CORPORATION,Linux Desktop/Server,Linux 2.4-2.6;Linux 2.6.x,
10.5.2.71,010.005.002.071,10.5.2.71,,9c934e66cced,"[Information Technology, Accessory, Printer]",[Linux],"[Xerox, Xerox Printer]",,xerox corporation,XEROX CORPORATION,Linux Desktop/Server,Linux 2.6.32,
10.5.2.81,010.005.002.081,10.5.2.81,,00104034c30f,"[Information Technology, Accessory, Printer]","[Unix, FreeBSD]","[Honeywell, Intermec]",,intermec corporation,INTERMEC CORPORATION,Printer,Intermec Easycoder thermal printer or OpenBSD 4.2 or OpenBSD 3.9 - 4.4 or FreeBSD 7.2-RELEASE or Sony Playstation 4 or OpenBSD 4.9 - 5.4 or OpenBSD 4.3 or OpenBSD 5.2 - 5.3 or OpenBSD 5.4 or FreeBSD 7.0-CURRENT;80/tcp Intermec P4i label printer http config  ;21/tcp Intermec PM4i printer ftpd 1961 ,
10.5.2.82,010.005.002.082,10.5.2.82,,00104034c50b,"[Information Technology, Accessory, Printer]","[Unix, FreeBSD]","[Honeywell, Intermec]",,intermec corporation,INTERMEC CORPORATION,Printer,Intermec Easycoder thermal printer,
10.5.2.83,010.005.002.083,10.5.2.83,,00104034c3d6,"[Information Technology, Accessory, Printer]","[Unix, FreeBSD]","[Honeywell, Intermec]",,intermec corporation,INTERMEC CORPORATION,Printer,Intermec Easycoder thermal printer or OpenBSD 4.2 or FreeBSD 7.2-RELEASE or Sony Playstation 4 or FreeBSD 7.0-CURRENT or OpenBSD 4.9 - 5.4 or OpenBSD 5.6 or OpenBSD 3.9 - 4.4 or OpenBSD 4.3 or OpenBSD 5.2 - 5.3;80/tcp Intermec P4i label printer http config  ;21/tcp Intermec PM4i printer ftpd 1961 ,
10.5.2.84,010.005.002.084,10.5.2.84,,00104034c519,"[Information Technology, Accessory, Printer]","[Unix, FreeBSD]","[Honeywell, Intermec]",,intermec corporation,INTERMEC CORPORATION,Printer,Intermec Easycoder thermal printer or OpenBSD 4.2 or FreeBSD 7.2-RELEASE or FreeBSD 7.0-CURRENT or OpenBSD 5.6 or OpenBSD 3.9 - 4.4 or OpenBSD 4.3 or OpenBSD 5.4 or Sony Playstation 4 or OpenBSD 4.9 - 5.4,
10.5.2.86,010.005.002.086,BRN30055CB9F648,,30055cb9f648,"[Information Technology, Accessory, Printer]",[Unknown],[Brother],,"brother industries, ltd.","BROTHER INDUSTRIES, LTD.",Printer,21/tcp Brother/HP printer ftpd 1.13 ;80/tcp Debut embedded httpd 1.20 Brother/HP printer http admin;23/tcp Brother/HP printer telnetd  ,
10.5.2.100,010.005.002.100,10.5.2.100,,9c934e026b02,"[Information Technology, Accessory, Printer]",[Linux],"[Xerox, Xerox Printer]",,xerox corporation,XEROX CORPORATION,Linux Desktop/Server,Linux 2.4-2.6;Linux 2.6.x,
10.5.2.117,010.005.002.117,10.5.2.117,,0040178c2735,"[Information Technology, Networking]",[Unknown],[Selix],,silex technology america,SILEX TECHNOLOGY AMERICA,Network Device,"Possibly 3Com SuperStack 3 Switch 3300 TM or 3Com SuperStack 3 Switch 3300 XM or Allied Telesis AT-9000, AT-FS750, or GS950 switch or Allied Telesyn AT-8326GB or AT8350GB switch.",
10.5.2.201,010.005.002.201,10.5.2.201,,9c934e157c5e,"[Information Technology, Accessory, Printer]",[Linux],"[Xerox, Xerox Printer]",,xerox corporation,XEROX CORPORATION,Linux Desktop/Server,Linux 2.4-2.6;Linux 2.6.x,
10.5.3.1,010.005.003.001,145342.scspa.local,145342.scspa.local,0040581033ea,"[Operational Technology, Facilities, Clock]",[Linux],[Kronos],,"kronos, inc.","KRONOS, INC.",Linux Desktop/Server,Linux 3.x,
10.5.3.10,010.005.003.010,SCSPA\\SPAWSWWT,spawswwt.scspa.local,00505681a4a0,"[Information Technology, Computer]","[Windows, Windows Server 2003]","[VMware, VMware Virtual Machine]",,"vmware, inc.",,Windows Machine,Windows Server 2003 R2  Service Pack 2,Windows Server 2003 R2  Service Pack 2
10.5.3.15,010.005.003.015,SCSPA\\NAS-WWT419,nas-wwt419.scspa.local,00d0b81e19dc,"[Information Technology, Storage]",[Linux],"[Lenovo, LenovoEMC]",,iomega corporation,IOMEGA CORPORATION,Linux Desktop/Server,Linux 2.6.19 - 2.6.36,
10.5.3.18,010.005.003.018,145832.scspa.local,145832.scspa.local,4058140209,"[Operational Technology, Facilities, Clock]",[Linux],[Kronos],,"kronos, inc.","KRONOS, INC.",Linux Desktop/Server,Linux 3.x,
10.5.3.19,010.005.003.019,SCSPA\\SPASOPHOSUPDW,SPASOPHOSUPDW.scspa.local,005056a0bf21,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.5.3.96,010.005.003.096,145332.scspa.local,145332.scspa.local,004058111d9d,"[Operational Technology, Facilities, Clock]",[Linux],[Kronos],,"kronos, inc.","KRONOS, INC.",Linux Desktop/Server,Linux 3.x,
10.5.3.97,010.005.003.097,141162.scspa.local,141162.scspa.local,004058117ed8,"[Operational Technology, Facilities, Clock]",[Linux],[Kronos],,"kronos, inc.","KRONOS, INC.",Linux Desktop/Server,Linux 3.x,
10.5.3.98,010.005.003.098,141132.scspa.local,141132.scspa.local,004058117a31,"[Operational Technology, Facilities, Clock]",[Linux],[Kronos],,"kronos, inc.","KRONOS, INC.",Linux Desktop/Server,Linux 3.x,
10.5.3.99,010.005.003.099,148962.scspa.local,148962.scspa.local,004058147c25,"[Operational Technology, Facilities, Clock]",[Linux],[Kronos],,"kronos, inc.","KRONOS, INC.",Linux Desktop/Server,Linux 3.x,
10.5.3.101,010.005.003.101,10.5.3.101,,0090e84ebd45,"[Information Technology, Networking]",[Unknown],"[Moxa, Moxa Ethernet-to-Serial Bridge]",,"moxa technologies corp., ltd.","MOXA TECHNOLOGIES CORP., LTD.",Network Device,MOXA Ethernet-to-serial bridge,
10.5.3.102,010.005.003.102,SCSPA\\W-WWT449-AC,W-WWT449-AC.scspa.local,1866da025dd7,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Microsoft Windows Longhorn or Microsoft Windows Server 2008 SP2 or Microsoft Windows 8.1 Update 1 or Microsoft Windows 8 or Microsoft Windows Vista SP1 or Microsoft Windows 7 SP1 or Windows 7 Enterprise SP1 or Microsoft Windows 10 build 10074 - 10240 or Microsoft Windows Server 2008 or Microsoft Windows 7 Professional,Windows 10 64-bit Enterprise
10.5.3.155,010.005.003.155,SCSPA\\DCWWT,DCWWT.scspa.local,00505681256d,"[Information Technology, Computer, Server]","[Windows, Windows Server 2016, Windows Server 2016 Foundation]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows Server 2016 64-bit Standard,Windows Server 2016 64-bit Standard
10.5.3.160,010.005.003.160,10.5.3.160,,005056800b16,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.5.3.161,010.005.003.161,10.5.3.161,,0050568039d1,"[Information Technology, Computer]","[Linux, Ubuntu]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Linux Desktop/Server,Linux Desktop/Server,
10.5.4.18,010.005.004.018,10.5.4.18,,9c8e9912f31c,[Unknown],[Unknown],[HP],,hewlett packard,HEWLETT PACKARD,,,
10.5.5.10,010.005.005.010,10.5.5.10,,0080a3bf3f88,"[Information Technology, Networking, Protocol Converter, Serial-to-IP Converter]",[Unknown],"[Lantronix, Lantronix Serial Device Server]",,lantronix,LANTRONIX,,Lantronix XPort embedded Ethernet device server;80/tcp Lantronix XPort embedded ethernet http config  ,
10.5.10.1,010.005.010.001,A-WWT442-02.scspa.local,A-WWT442-02.scspa.local,9c1c12cbc58e,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.2,010.005.010.002,SCSPA\\V-WWTYMS-4,V-WWTYMS-4.scspa.local,00505681b071,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.5.10.3,010.005.010.003,SCSPA\\K2-WWT466-001,K2-WWT466-001.scspa.local,dc0ea18d060b,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Compal Electronics],,"compal information (kunshan) co., ltd.","COMPAL INFORMATION (KUNSHAN) CO., LTD.",Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.5,010.005.010.005,SCSPA\\W-WWT442-KHE,W-WWT442-KHE.scspa.local,e454e87ceaa9,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.6,010.005.010.006,viziocastdisplay.scspa.local,viziocastdisplay.scspa.local,cc95d7e75ea5,"[Information Technology, Multimedia & Entertainment, SmartTV]",[Linux],"[Vizio, Vizio Smart TV]",,"vizio, inc","VIZIO, INC",Linux Desktop/Server,Linux 3.x,
10.5.10.7,010.005.010.007,A-WWT401-01.scspa.local,A-WWT401-01.scspa.local,9c1c12cbc29c,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.8,010.005.010.008,SCSPA\\W-NCT584-112,w-nct584-112.scspa.local,002219304d82,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,,,Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.5.10.9,010.005.010.009,SCSPA\\W-WWT404-035,W-WWT404-035.scspa.local,b8ca3aa62b17,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.10,010.005.010.010,10.5.10.10,,0050b6978ee5,"[Information Technology, Computer]","[Windows, Windows 10]",[Good Way],,"good way ind. co., ltd.",,Windows Machine,Microsoft Windows Longhorn or Microsoft Windows Server 2008 SP2 or Microsoft Windows 8 or Microsoft Windows 8.1 Update 1 or Microsoft Windows Vista SP1 or Microsoft Windows 7 SP1 or Windows 7 Enterprise SP1 or Microsoft Windows 10 build 10074 - 10240 or Microsoft Windows Server 2008 or Version 6.1 (Build 7601: Service Pack 1),
10.5.10.11,010.005.010.011,SCSPA\\M-CST160-LI,M-CST160-LI.scspa.local,5c260a083890,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Enterprise, Windows 7 Enterprise SP1]",[Dell],,,,Windows Machine,Microsoft Windows Vista or Windows 7 SP1,Windows 7 Enterprise Service Pack 1
10.5.10.13,010.005.010.013,SCSPA\\V-WWTYMS-3,V-WWTYMS-3.scspa.local,00505681ec13,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.5.10.14,010.005.010.014,A-WWT466-01.scspa.local,A-WWT466-01.scspa.local,9c1c12cbb8c0,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.15,010.005.010.015,SCSPA\\V-WWTYMS-2,V-WWTYMS-2.scspa.local,00505681c693,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.5.10.16,010.005.010.016,SCSPA\\WWT404-FCMNT,WWT404-FCMNT.scspa.local,6c2b59db74b8,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.17,010.005.010.017,SCSPA\\V-WWTYMS-1,V-WWTYMS-1.scspa.local,00505681fa9e,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]","[VMware, VMware Virtual Machine]",,"vmware, inc.","VMWARE, INC.",Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.5.10.18,010.005.010.018,10.5.10.18,,0010f35c8f59,[Unknown],[Unknown],[Nexcom International],,"nexcom international co., ltd.","NEXCOM INTERNATIONAL CO., LTD.",,,
10.5.10.19,010.005.010.019,SCSPA\\W-WWT442-CMA,W-WWT442-CMA.scspa.local,e454e87cead8,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.22,010.005.010.022,SCSPA\\W-WWT401-RLE,W-WWT401-RLE.scspa.local,e454e87cec4e,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.23,010.005.010.023,SCSPA\\W-WWT401-RSM,W-WWT401-RSM.scspa.local,e454e87cf7a5,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.24,010.005.010.024,10.5.10.24,,00074d91d3d5,"[Information Technology, Accessory, Printer]",[Unknown],"[Zebra, Zebra Printer]",,zebra technologies corp.,ZEBRA TECHNOLOGIES CORP.,,,
10.5.10.30,010.005.010.030,SCSPA\\K2-WWT401-001,K2-WWT401-001.scspa.local,54bef7344bcf,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Pegatron],,pegatron corporation,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.31,010.005.010.031,SCSPA\\W-WWT404-PB1,W-WWT404-PB1.scspa.local,509a4c3fd596,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.32,010.005.010.032,A-WWT448-01.scspa.local,A-WWT448-01.scspa.local,20a6cdc1bc3c,[Unknown],[Unknown],[HP],,hewlett packard enterprise,HEWLETT PACKARD ENTERPRISE,,,
10.5.10.33,010.005.010.033,SCSPA\\W-WWT404-WON,W-WWT404-WON.scspa.local,e454e863a122,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.34,010.005.010.034,SCSPA\\W-WWT404-027,w-wwt404-027.scspa.local,18037314bdb8,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,,,Windows Machine,Windows 7 Professional Service Pack 1,Windows 7 Professional Service Pack 1
10.5.10.35,010.005.010.035,SCSPA\\W-WWT442-JCO,W-WWT442-JCO.scspa.local,e4b97ae65f12,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.36,010.005.010.036,SCSPA\\K2-WWT443-001,K2-WWT443-001.scspa.local,54bef727023f,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Pegatron],,pegatron corporation,PEGATRON CORPORATION,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.37,010.005.010.037,SCSPA\\W-WWT443-CRANE,W-WWT443-CRANE.scspa.local,54bf648ee5a4,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.38,010.005.010.038,SCSPA\\W-WWT443-BR1,W-WWT443-BR1.scspa.local,38c9860c918d,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Apple],,"apple, inc.",,Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.5.10.39,010.005.010.039,SCSPA\\W-WWT401-JAL,W-WWT401-JAL.scspa.local,d89ef3785937,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,,,Windows Machine,Microsoft Windows Longhorn or Microsoft Windows Server 2008 SP2 or Microsoft Windows 8.1 Update 1 or Microsoft Windows 8 or Microsoft Windows Vista SP1 or Microsoft Windows 7 SP1 or Windows 7 Enterprise SP1 or Microsoft Windows 10 build 10074 - 10240 or Microsoft Windows Server 2008 or Microsoft Windows Server 2008 SP2 or Windows 10 Tech Preview or Xbox One,Windows 10 64-bit Enterprise
10.5.10.40,010.005.010.040,SCSPA\\W-WWT404-MB,W-WWT404-MB.scspa.local,6c2b59e3abc5,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.41,010.005.010.041,SCSPA\\W-WWT404-JN,W-WWT404-JN.scspa.local,6c2b59e25d0c,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.42,010.005.010.042,SCSPA\\W-WWT404-030,w-wwt404-030.scspa.local,0021703430a8,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 7 Professional Service Pack 1,Windows 7 Professional Service Pack 1
10.5.10.43,010.005.010.043,SCSPA\\W-WWT404-016,w-wwt404-016.scspa.local,18037314b96f,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 7 Professional Service Pack 1,Windows 7 Professional Service Pack 1
10.5.10.44,010.005.010.044,SCSPA\\W-WWT404-023SF,W-WWT404-023SF.scspa.local,64006a5d3fee,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.45,010.005.010.045,SCSPA\\W-WWT442-MMA,w-wwt442-mma.scspa.local,90b11ca0f0df,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,dell inc.,,Windows Machine,Windows 7 64-bit Professional Service Pack 1,Windows 7 64-bit Professional Service Pack 1
10.5.10.47,010.005.010.047,SCSPA\\W-WWT419-DP,W-WWT419-DP.scspa.local,8cec4b71a22c,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise LTSB,Windows 10 64-bit Enterprise LTSB
10.5.10.49,010.005.010.049,SCSPA\\W-WWT449-APM,W-WWT449-APM.scspa.local,1866da109b19,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.50,010.005.010.050,A-WWT451-02.scspa.local,A-WWT451-02.scspa.local,94b40fc3d0c2,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.51,010.005.010.051,SCSPA\\K2-WWT404-001,K2-WWT404-001.scspa.local,54bef73456e4,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Pegatron],,pegatron corporation,PEGATRON CORPORATION,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.52,010.005.010.052,SCSPA\\W-WWT442-TQU,W-WWT442-TQU.scspa.local,e454e87c849a,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.53,010.005.010.053,A-WWT443-02.scspa.local,A-WWT443-02.scspa.local,9c1c12cc6972,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.54,010.005.010.054,SCSPA\\W-WWT443-CC,W-WWT443-CC.scspa.local,90b11c9b0290,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.55,010.005.010.055,A-WWT443-01.scspa.local,A-WWT443-01.scspa.local,94b40fc3cf72,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.56,010.005.010.056,A-WWT-MTGFAC.scspa.local,A-WWT-MTGFAC.scspa.local,9c1c12cbc120,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.57,010.005.010.057,ups-00-20-85-DE-AB-78.scspa.local,ups-00-20-85-DE-AB-78.scspa.local,002085deab78,[Operational Technology],[Linux],[Eaton],,eaton corporation,EATON CORPORATION,Linux Desktop/Server,Linux 3.2 - 4.0,
10.5.10.58,010.005.010.058,SCSPA\\W-WWT404-PKE,W-WWT404-PKE.scspa.local,a4bb6da01dc5,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.10.68,010.005.010.068,A-WWT419-01.scspa.local,A-WWT419-01.scspa.local,9c1c12cbb6a8,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.73,010.005.010.073,10.5.10.73,,28f10e3a79a0,"[Information Technology, Computer]",[Windows],[Dell],,dell inc.,DELL INC.,Windows Machine,135/tcp Microsoft Windows RPC  ,
10.5.10.85,010.005.010.085,A-WWT451-01.scspa.local,A-WWT451-01.scspa.local,9c1c12cbc460,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.10.97,010.005.010.097,A-WWT442-01.scspa.local,A-WWT442-01.scspa.local,9c1c12cbc12a,"[Information Technology, Networking]",[Unknown],"[HPE, Aruba]",,"aruba, a hewlett packard enterprise company","ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY",,,
10.5.11.1,010.005.011.001,SCSPA\\K2-WWT401-002,K2-WWT401-002.scspa.local,7c0507921202,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Pegatron],,pegatron corporation,PEGATRON CORPORATION,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.11.2,010.005.011.002,10.5.11.2,,000babb9cbdd,"[Information Technology, Computer]",[Windows],[Advantech],,"advantech technology (china) co., ltd.","ADVANTECH TECHNOLOGY (CHINA) CO., LTD.",Windows Machine,80/tcp Microsoft IIS httpd 7.5 ;135/tcp Microsoft Windows RPC  ;5900/tcp RealVNC Enterprise  protocol 4.1,
10.5.11.3,010.005.011.003,SCSPA\\W-WWT451-LAB2,W-WWT451-LAB2.scspa.local,e454e85e76bc,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.11.4,010.005.011.004,10.5.11.4,,0010f35c8f58,"[Information Technology, Computer]",[Windows],[Nexcom International],,"nexcom international co., ltd.","NEXCOM INTERNATIONAL CO., LTD.",Windows Machine,135/tcp Microsoft Windows RPC  ,
10.5.11.5,010.005.011.005,SCSPA\\W-WWTGS-001,W-WWTGS-001.scspa.local,180373197bc9,"[Information Technology, Computer]","[Windows, Windows 7, Windows 7 Professional, Windows 7 Professional SP1]",[Dell],,,,Windows Machine,Windows 7 Professional Service Pack 1,Windows 7 Professional Service Pack 1
10.5.11.7,010.005.011.007,SCSPA\\C-WWT-PC-033,C-WWT-PC-033.scspa.local,0010f380bb21,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Professional]",[Nexcom International],,"nexcom international co., ltd.","NEXCOM INTERNATIONAL CO., LTD.",Windows Machine,Windows 10 64-bit Professional,Windows 10 64-bit Professional
10.5.11.8,010.005.011.008,SCSPA\\W-WWT442-SDE,W-WWT442-SDE.scspa.local,e454e87ce993,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
10.5.11.9,010.005.011.009,SCSPA\\W-WWT419-BCR,W-WWT419-BCR.scspa.local,8cec4b9037e5,"[Information Technology, Computer]","[Windows, Windows 10, Windows 10 Enterprise]",[Dell],,dell inc.,DELL INC.,Windows Machine,Windows 10 64-bit Enterprise,Windows 10 64-bit Enterprise
